Agent Name,Agent Address,Agent City,FY 18 Net Sales
ST STANISLAW CLUB,6 K STREET,TURNERS FALLS,"$601,016.50"
FOOD CITY,250 AVENUE A,TURNERS FALLS,"$882,144.75"
NOURIA #4064,132 THIRD ST,TURNERS FALLS,"$917,000.75"
SCOTTY'S CONVENIENCE STORE,66 UNITY ST,TURNERS FALLS,"$1,310,450.25"
CUMBERLAND #6702,ONE MONTAGUE CITY RD,TURNERS FALLS,"$1,418,257.75"
SKATE 3 SNACK BAR,350 MIDDLESEX RD,TYNGSBORO,$90.00
TYNGSBORO COUNTRY CLUB,80 PAWTUCKET BLVD,TYNGSBORO,"$88,034.50"
TYNGSBOROUGH LIQUORS,24 MIDDLESEX RD,TYNGSBORO,"$239,092.00"
AMER LEGION POST 247,80 PAWRUCKET BLVD,TYNGSBORO,"$517,034.50"
MAXAMILLIANS,315 MIDDLESEX RD,TYNGSBORO,"$545,986.00"
ALLTOWN #2701,95-97 WESTFORD DR,TYNGSBORO,"$907,509.25"
THIRSTY'S,25 PARHAM RD,TYNGSBORO,"$1,041,448.75"
FLINT'S MARKET & LIQUORS,150 WESTFORD RD,TYNGSBORO,"$1,715,142.50"
G & G LIQUORS,24 WESTFORD RD,TYNGSBORO,"$1,873,142.25"
SUN CITY VARIETY,240 LAKEVIEW AVE,TYNGSBORO,"$2,395,875.75"
FORREST MARINE,426 MIDDLESEX RD,TYNGSBORO,"$2,633,185.00"
BRIDGEVIEW CONVENIENCE STORE,172 MIDDLESEX RD,TYNGSBORO,"$2,940,264.75"
LUKOIL,397 MIDDLESEX RD,TYNGSBORO,"$6,688,760.25"
COLONIAL LIQUORS,6 MILFORD ST,UPTON,"$54,291.75"
THE ROSE GARDEN RESTAURANT,16 MILFORD ST,UPTON,"$208,064.25"
COUNTRY CLUB  SOOPER,10 MAIN ST,UPTON,"$263,163.00"
LIQUOR PLUS,125 MAIN STREET,UPTON,"$292,704.75"
GASCO EXPRESS,44 MILFORD ST,UPTON,"$366,776.00"
HONEY FARMS #42,113 MAIN ST,UPTON,"$447,311.50"
HONEY FARMS 3811,113 MAIN ST,UPTON,"$782,742.00"
LYNCH DRUG,20 MENDON ST,UXBRIDGE,"$20,388.50"
BROTHERS LIQUOR,20 MENDON STREET,UXBRIDGE,"$127,684.75"
QUAKER TAVERN,466 QUAKER HWY,UXBRIDGE,"$193,314.00"
QUIT N TIME LIQUORS,300 N MAIN ST,UXBRIDGE,"$206,425.50"
HONEY FARMS #82,1 NORTH MAIN ST,UXBRIDGE,"$231,267.50"
VFW  POST #1385,13 CROSS RD,UXBRIDGE,"$313,048.00"
HONEY FARMS 2758,1 NORTH MAIN ST,UXBRIDGE,"$367,925.25"
HELLEN GARAGE,277 NORTH MAIN STREET,UXBRIDGE,"$371,093.00"
KAPI'S PUB,270 N  MAIN ST,UXBRIDGE,"$376,838.50"
HANNAFORD #14,158 N  MAIN ST,UXBRIDGE,"$383,689.00"
UXBRIDGE BEER & WINE,158 N MAIN ST,UXBRIDGE,"$490,171.75"
QUAKER XTRA MART,674 QUAKER HIGHWAY,UXBRIDGE,"$492,279.00"
POL AMER SOC/CIVIC CORP,217 MENDON ST,UXBRIDGE,"$554,115.00"
HANNAS PLACE,775 QUAKER HWY,UXBRIDGE,"$562,692.50"
CUMBERLAND #6765,128 N MAIN STREET,UXBRIDGE,"$800,748.25"
QUAKER DELI AND CONVENIENCE,544 QUAKER HWY,UXBRIDGE,"$815,002.25"
ST'S GENERAL STORE,110 MENDON ST,UXBRIDGE,"$1,020,401.50"
NOURIA #4024,30 LACKEY DAM RD,UXBRIDGE,"$1,220,214.75"
NORTH END VARIETY,33 E HARTFORD AVE,UXBRIDGE,"$1,847,344.50"
STOP & SHOP #423,50 S WATER STREET,VINEYARD HAVEN,"$237,579.25"
VINEYARD HAVEN XTRA MT,7-9 BEACH RD,VINEYARD HAVEN,"$269,515.50"
CUMBERLAND #2304,7 LAGOON POND RD,VINEYARD HAVEN,"$1,598,488.50"
WOODLAND VARIETY,455 STATE RD,VINEYARD HAVEN,"$2,763,548.50"
KEEPERS,175 W BOYLSTON ST,W BOYLSTON,"$35,096.00"
AMERICAN LEGION  #204,159 HARTWELL ST,W BOYLSTON,"$132,127.50"
WACHUSETT WINE AND SPIRITS,21 FRANKLIN ST,W BOYLSTON,"$188,830.75"
WACHUSETT COUNTRY CLUB,187 PROSPECT ST,W BOYLSTON,"$298,896.50"
CHOICE SMOKE SHOP,244 W BOYLSTON ST    2,W BOYLSTON,"$444,927.25"
HONEY FARMS #40,106 WORCESTER RD,W BOYLSTON,"$576,969.50"
W BOYLSTON PACKAGE STORE,293 W BOYLSTON ST,W BOYLSTON,"$669,736.25"
THE DRAUGHT HOUSE BAR & GRILL,42 W BOYLSTON ST,W BOYLSTON,"$808,949.00"
THE MILL,185 W BOYLSTON ST,W BOYLSTON,"$828,518.25"
NOURIA #4025,257 W BOYLSTON ST,W BOYLSTON,"$853,536.25"
FYNDERS PUB,171 W BOYLSTON #2,W BOYLSTON,"$1,055,239.75"
CUMBERLAND #6758,184-186 W BOYLSTON ST,W BOYLSTON,"$1,110,781.75"
HONEY FARMS 3810,106 WORCESTER RD,W BOYLSTON,"$1,211,790.25"
J & J NEWS & TOBACCO,360 W BOYLSTON ST   #101,W BOYLSTON,"$1,458,954.25"
MALARKEY'S,320 WEST CENTER STREET,W BRIDGEWATER,"$17,775.00"
YANGTZE INN,266 S MAIN ST,W BRIDGEWATER,"$88,469.75"
HARDYS FINE FOOD & CATERING,740 N MAIN ST,W BRIDGEWATER,"$164,749.50"
NIKO BAR AND GRILL,275 N MAIN ST,W BRIDGEWATER,"$177,082.50"
JESSY'S LIQUORS,387 W CENTER ST,W BRIDGEWATER,"$207,916.00"
MACY'S LIQUORS,4 SOUTH MAIN STREET,W BRIDGEWATER,"$219,151.75"
GRAND SLAM PIZZA-PUB,269 N MAIN ST,W BRIDGEWATER,"$429,518.00"
MOTION GAS AND PROPANE,710 N MAIN STREET,W BRIDGEWATER,"$442,336.25"
MARKET BASKET #70,352 W CENTER ST,W BRIDGEWATER,"$458,707.00"
HOCKOMOCK LIQUORS,235 W CENTER ST,W BRIDGEWATER,"$478,094.50"
BOSTON TAVERN,389 WEST CENTER ST,W BRIDGEWATER,"$702,423.25"
BARRETT'S ALEHOUSE,674 W CENTER ST,W BRIDGEWATER,"$735,916.25"
CUMBERLAND #2353,8 N MAIN ST,W BRIDGEWATER,"$776,595.25"
TOWN LINE GENERAL STORE,450 EAST CENTER ST,W BRIDGEWATER,"$858,608.75"
SHELL WEST BRIDGEWATER,506 W CENTER STREET,W BRIDGEWATER,"$874,083.75"
TRUCCHI'S MARKET #2,53 EAST CENTER ST,W BRIDGEWATER,"$917,187.75"
7-ELEVEN 37387,397 W CENTER ST,W BRIDGEWATER,"$1,157,818.75"
THE CORNER MARKET,227 MATFIELD ST,W BRIDGEWATER,"$1,311,129.00"
W BRIDGEWATER MOBIL MART,575 WEST CENTER ST,W BRIDGEWATER,"$1,353,708.75"
DUTCHLAND DRIVE THRU,501 N MAIN ST,W BRIDGEWATER,"$1,856,044.25"
QUICK STOP,47 NORTH MAIN STREET,W BRIDGEWATER,"$1,870,609.75"
MAIN STREET LIQUORS,11 EAST MAIN ST,W BROOKFIELD,"$217,624.75"
PLANTATION COUNTRY STORE,1 E MAIN ST,W BROOKFIELD,"$247,077.25"
YE OLDE TAVERN,7 E MAIN ST,W BROOKFIELD,"$519,060.50"
THE SPIRIT SHOPPE,143 W MAIN ST,W BROOKFIELD,"$592,011.00"
COUNTRY CORNER,118 WEST MAIN ST,W BROOKFIELD,"$1,257,404.75"
LARRY'S  PX,1591 MAIN ST,W CHATHAM,"$41,569.00"
MESERVEY HESS,1698 MAIN STREET,W CHATHAM,"$273,998.00"
SHOP AHOY LIQUORS,1589 MAIN STREET,W CHATHAM,"$280,292.75"
SWAN RIVER LIQUORS,964-A RT 28,W DENNIS,"$9,249.50"
SUNDANCERS CAPE COD,116 MAIN STREET,W DENNIS,"$50,889.00"
SWAN RIVER LIQUORS,964 A RTE 28,W DENNIS,"$63,918.50"
SUNDANCERS,116 MAIN ST,W DENNIS,"$114,344.00"
FINLEY'S LIQUORS,309 MAIN ST,W DENNIS,"$476,227.75"
ROYAL PALACE,369 RT 28,W DENNIS,"$692,053.00"
7-ELEVEN 37426,964 MAIN ST RT 28,W DENNIS,"$1,451,652.50"
MURPHY'S PACKAGE STORE,410 W FALMOUTH HWY UNIT 3,W FALMOUTH,$472.00
LUKE'S SUPER LIQUORS,224 RTE 28,W HARWICH,"$185,531.25"
7-ELEVEN 34434-A,5 MAIN ST,W HARWICH,"$2,014,984.50"
W NEWBURY FOOD MART,275 MAIN ST,W NEWBURY,"$298,271.25"
KNIGHTS OF COLUMBUS,121 CHAPEL STREET,W NEWTON,"$101,330.00"
IN TOWN MARKET,979 WATERTOWN ST,W NEWTON,"$661,354.75"
HIGHLANDER FARMS,69 WALTHAM ST,W NEWTON,"$954,272.00"
RIVER STREET FOOD MART,340 RIVER STREET,W NEWTON,"$999,561.25"
CORNER MINI MART,3 BORDER ST,W NEWTON,"$1,112,438.00"
FAMILIA GROCERY,243 GROVE ST,W ROXBURY,"$81,903.75"
TONY'S PLACE,188 -192 BAKER ST,W ROXBURY,"$114,895.00"
ONE ENERGY,1465 VFW PARKWAY,W ROXBURY,"$137,579.50"
BLANCHARD'S W ROXBURY,418 LAGRANGE ST,W ROXBURY,"$149,870.50"
NICK'S PARKWAY AUTO,1200 VFW PARKWAY,W ROXBURY,"$223,292.25"
MCCRACKEN AUTO EXPRESS,145 SPRING ST,W ROXBURY,"$224,804.75"
TOWNLINE LIQUORS,1524 VFW PARKWAY,W ROXBURY,"$257,781.25"
SPEEDWAY #2517,1779 CENTER ST,W ROXBURY,"$331,452.75"
ELLAS GAS,167 SPRING STREET,W ROXBURY,"$335,535.75"
PRESTIGE,5175 WASHINGTON ST,W ROXBURY,"$437,152.00"
MACY'S LIQUORS,1826 CENTRE ST,W ROXBURY,"$471,890.00"
SPEEDWAY #2490,5315 WASHINGTON ST,W ROXBURY,"$504,637.25"
BOSTON LODGE OF ELKS,1 MORRELL ST,W ROXBURY,"$548,878.50"
MARINO'S MARKET,1245 VFW PKWY,W ROXBURY,"$650,452.25"
GARY'S LIQUORS,655 VFW PKWY,W ROXBURY,"$939,451.00"
SHAWS 3577,75 SPRING STREET,W ROXBURY,"$1,044,523.75"
ROCHE BROS #115,1800 CENTRE STREET,W ROXBURY,"$1,100,675.25"
MARINO'S MARKET & DELI,1906 CENTRE ST,W ROXBURY,"$1,387,864.50"
NEW BAKER STREET MARKET,419 BAKER ST,W ROXBURY,"$2,079,081.00"
7-ELEVEN 37511,7 SPRING ST,W ROXBURY,"$2,661,912.50"
SPEEDY  MARKET,4899 WASHINGTON ST,W ROXBURY,"$3,131,759.75"
7-ELEVEN 34396-B,1710 CENTER ST,W ROXBURY,"$3,433,280.00"
CITGO,884 WESTFIELD STREET,W SPRINGFIELD,"$1,889.50"
PRIDE STATION & STORE,757 RIVERDALE ST,W SPRINGFIELD,"$2,413.00"
PHO BQ VIETNAMESE,764 RIVERDALE ST,W SPRINGFIELD,"$3,447.00"
SHANGRI-LA GROCERY,753 A UNION ST,W SPRINGFIELD,"$21,448.00"
EXPO LIQUORS,1122 MEMORIAL AVE,W SPRINGFIELD,"$23,425.00"
ELM STREET PARTNERSHIP,195 ELM STREET,W SPRINGFIELD,"$28,205.50"
CHARLIE'S DINER,218 UNION ST,W SPRINGFIELD,"$53,597.75"
RITE AID 10061,99 WESTFIELD ST,W SPRINGFIELD,"$61,275.75"
DONUT DIP INC,1305 RIVERDALE ST,W SPRINGFIELD,"$63,428.75"
FOOD BAG,884 WESTFIELD ST,W SPRINGFIELD,"$74,564.25"
ASIAN STAR MARKET,753 A UNION STREET,W SPRINGFIELD,"$104,674.00"
RITE AID 10061,99 WESTFIELD STREET,W SPRINGFIELD,"$112,383.00"
ONE STOP MART,636 KINGS HWY,W SPRINGFIELD,"$174,266.25"
NOURIA #4069,2668 WESTFIELD ST,W SPRINGFIELD,"$193,048.50"
GLOBAL SUPERMARKET,907 MAIN STREET,W SPRINGFIELD,"$201,944.50"
SPEEDWAY #2496,341 MEMORIAL AVE,W SPRINGFIELD,"$207,863.00"
ROTARY LIQUORS,52 PARK ST,W SPRINGFIELD,"$260,288.75"
TOWN & COUNTRY LIQS,1119 RIVERDALE ST,W SPRINGFIELD,"$293,437.75"
HAMPDEN GAS MART,562 WESTFIELD STREET,W SPRINGFIELD,"$307,104.75"
THE AMERICAN LEGION,83 PARK AVE,W SPRINGFIELD,"$329,024.50"
ELM MARKET & PACKAGE,246 ELM ST,W SPRINGFIELD,"$371,264.00"
QUICK STOP FOOD,20 C RIVER STREET,W SPRINGFIELD,"$385,304.00"
NOURIA #4068,1130 RIVERDALE ST,W SPRINGFIELD,"$408,352.50"
QUICK STOP CONVENIENCE,464 MAIN ST,W SPRINGFIELD,"$464,439.00"
MSLC-BIG E,AVENUE OF STATES,W SPRINGFIELD,"$466,028.75"
CONVENIENCE MART,7 CHESTER STREET,W SPRINGFIELD,"$500,310.75"
A BERTELLI'S LIQUOR,726 MAIN ST,W SPRINGFIELD,"$571,717.00"
THE COUNTRY STORE,1022 AMOSTOWN ROAD,W SPRINGFIELD,"$601,430.00"
COLLINS TAVERN,997 WESTFIELD ST,W SPRINGFIELD,"$609,580.00"
CONVENIENCE PLUS #3726,2044 RIVERDALE DR,W SPRINGFIELD,"$636,137.00"
BIG Y #03,503 MEMORIAL DR,W SPRINGFIELD,"$692,699.50"
CUMBERLAND #6703,22 PARK STREET,W SPRINGFIELD,"$748,336.75"
EZEE MART,83 RIVER STREET,W SPRINGFIELD,"$875,211.00"
POWERS REST/CAFE,76 WESTFIELD ST,W SPRINGFIELD,"$919,842.00"
STOP & SHOP #094,935 RIVERDALE RD,W SPRINGFIELD,"$951,512.50"
EZEE MART,662 KINGS HWY,W SPRINGFIELD,"$1,017,343.75"
E-ZEE MART,662 KINGS HIGHWAY,W SPRINGFIELD,"$1,192,745.25"
NOURIA #4067,735 WESTFIELD ST,W SPRINGFIELD,"$1,193,579.75"
CUMBERLAND #6730,143 PARK AVE,W SPRINGFIELD,"$1,325,023.75"
WESTFIELD FOODMART,2260 WESTFIELD ST,W SPRINGFIELD,"$1,372,175.75"
SHELL FOOD MART,173 ELM ST,W SPRINGFIELD,"$1,433,862.75"
PRIDE STATION & STORE,1247 RIVERDALE AVE,W SPRINGFIELD,"$1,927,510.50"
NOURIA #4066,518 MEMORIAL AVE,W SPRINGFIELD,"$2,032,227.75"
EZEE MART,50 MORGAN ROAD,W SPRINGFIELD,"$3,155,582.50"
QUEENSBORO WINE & SPIRITS,26 MAIN ST,W STOCKBRIDGE,"$63,451.75"
PUBLIC MARKET,8 MAIN ST,W STOCKBRIDGE,"$204,030.75"
CONROY APOTHECARY,459 STATE RD,W TISBURY,"$226,597.25"
ANCHOR LIQUORS,2360 CRANBERRY  HWY,W WAREHAM,"$189,506.25"
PEPIN LIQUORS,2259 CRANBERRY HWY,W WAREHAM,"$241,933.00"
7-ELEVEN 32566,2196 CRANBERRY HWY,W WAREHAM,"$939,795.00"
VEL'S RESTAURANT,2352 CRANBERRY HWY,W WAREHAM,"$1,046,767.25"
CUMBERLAND #2272,2360 CRANBERRY HGWY,W WAREHAM,"$1,189,881.50"
SPEEDY MART,2238 CRANBERRY HWY,W WAREHAM,"$1,727,837.50"
WHISKEY HILL LIQUORS,2370 MAIN ST,W WARREN,"$355,379.25"
BECKERS PACKAGE STORE,55 RT 28,W YARMOUTH,"$78,076.25"
LUKES LIQUORS,511 MAIN ST,W YARMOUTH,"$234,788.50"
SAV-ON GAS,381 CAMP ST,W YARMOUTH,"$345,860.50"
SPEEDWAY #2438,441 MAIN ST,W YARMOUTH,"$396,027.50"
WEST YARMOUTH MOBIL,601 MAIN STREET,W YARMOUTH,"$401,659.75"
CAPTAIN PARKERS PUB,668 RT 28 MAIN ST,W YARMOUTH,"$488,942.00"
RED FACE JACKS,585 ROUTE 28,W YARMOUTH,"$494,173.25"
SPEEDWAY #2440,14 E MAIN ST,W YARMOUTH,"$588,247.75"
CUMBERLAND #2268,626 MAIN ST,W YARMOUTH,"$775,454.25"
GIARDINO'S REST,242 MAIN ST RT-28,W YARMOUTH,"$991,333.50"
BUCKY'S,528 BUCK ISLAND RD,W YARMOUTH,"$1,027,393.25"
7-ELEVEN 25933-D,444 MAIN ST,W YARMOUTH,"$1,691,637.00"
TOWNHOUSE NEWS,182-D OLD TOWNHOUSE,W YARMOUTH,"$2,080,333.25"
NOAH QUICK MART,602 MAIN STREET,WAKEFIELD,"$2,392.50"
WAKEFIELD CONVENIENCE STORE,4 ELM STREET,WAKEFIELD,"$3,447.00"
JACKPOT TOBACCO,602 MAIN ST,WAKEFIELD,"$15,837.25"
NOURIA #4038,356 LOWELL ST,WAKEFIELD,"$33,235.50"
VSIT ME CONVENIENCE STORE,963 MAIN STREET,WAKEFIELD,"$46,676.25"
SMITH DRUG,390 MAIN ST,WAKEFIELD,"$114,469.25"
MARK'S SMOKE SHOP,360 MAIN ST,WAKEFIELD,"$120,045.50"
MCDONOUGH'S LIQUORS,13 WATER STREET,WAKEFIELD,"$122,001.25"
GREENWOOD WINE AND SPIRITS,969 MAIN STREET,WAKEFIELD,"$133,108.50"
THE CLARION INN,595 NORTH AVE,WAKEFIELD,"$161,980.00"
STEVE & WENDY'S KWIK MART,963 MAIN STREET,WAKEFIELD,"$231,167.25"
ROOSTER THAI AND CONVENIENCE,1117 B MAIN STREET,WAKEFIELD,"$241,469.25"
S & M LIQUORS,258 WATER ST,WAKEFIELD,"$319,647.75"
MAIN STREET VARIETY,1112 MAIN STREET,WAKEFIELD,"$410,430.75"
ELM STREET CONVENIENCE,4 ELM ST,WAKEFIELD,"$421,326.75"
WAKEFIELD CAR WASH,590 MAIN ST,WAKEFIELD,"$478,230.75"
A L PRIME ENERGY,319 SALEM ST,WAKEFIELD,"$493,958.50"
129 QUICK STOP,12 VERNON STREET,WAKEFIELD,"$496,931.75"
CAPORALES LIQUOR,29 BROADWAY STREET,WAKEFIELD,"$540,641.25"
SHAWS 3648,134 WATER ST,WAKEFIELD,"$555,020.75"
ANDY'S LIQUOR,354 MAIN STREET,WAKEFIELD,"$582,323.75"
CUMBERLAND #6734,200 LOWELL ST,WAKEFIELD,"$710,692.25"
WAKEFIELD SUNOCO,493 SALEM ST,WAKEFIELD,"$1,050,987.50"
MCGILL'S DELI,1317 MAIN ST,WAKEFIELD,"$1,078,337.75"
WAKEFIELD VARIETY,222 SALEM ST,WAKEFIELD,"$1,321,022.25"
CIRCLE K #7500,448 SALEM ST,WAKEFIELD,"$1,672,219.50"
CAROUSEL VARIETY,436 WATER ST,WAKEFIELD,"$1,936,127.25"
TOWNE NEWS,231 NORTH AVE,WAKEFIELD,"$2,115,596.50"
DOCKSIDE RESTAURANT,1099 MAIN ST,WAKEFIELD,"$2,207,540.25"
MOBIL MART,950 MAIN ST,WAKEFIELD,"$2,489,887.25"
QUICK MART,377 LOWELL ST,WAKEFIELD,"$2,560,215.00"
7-ELEVEN 16019-A,193 ALBION ST,WAKEFIELD,"$2,913,777.25"
CHOICE FOODS,2 MAIN ST        1,WALES,"$524,195.50"
WALES IRISH PUB,16 HOLLAND RD,WALES,"$740,586.50"
EASTERN PEARL,2275 BOSTON PROVIDENCE HYWY,WALPOLE,"$7,461.00"
SPEEDWAY #2410,2285 PROVIDENCE HWY,WALPOLE,"$24,747.50"
FINNEGANS WAKE,685 MAIN STREET,WALPOLE,"$62,013.00"
WINES & MORE,90 PROVIDENCE HWY,WALPOLE,"$66,796.00"
GINJO/BLUE ORCHID,889 MAIN STREET,WALPOLE,"$199,844.00"
VFW POST #5188,33 ROBBINS ROAD,WALPOLE,"$201,802.50"
C-SCOTT'S,1600 PROVIDENCE HWY,WALPOLE,"$248,314.50"
QUICK STOP,745 MAIN ST,WALPOLE,"$358,245.00"
ASIA TREASURES,399 HIGH PLAIN STREET,WALPOLE,"$374,075.50"
NAPPER TANDYS,1065 MAIN ST,WALPOLE,"$396,617.00"
SAM'S PACKAGE STORE,262 MAIN ST,WALPOLE,"$406,737.00"
BIG Y #65,999 PROVIDENCE HWY,WALPOLE,"$422,284.00"
WALPOLE DISCOUNT BEER,1339 MAIN ST,WALPOLE,"$478,134.50"
CONRADS RESTAURANT,907 MAIN ST,WALPOLE,"$545,161.75"
CUMBERLAND #3441,1185 WASHINGTON ST,WALPOLE,"$680,247.75"
MAIN ST MOBIL,750 MAIN ST,WALPOLE,"$775,483.00"
WALPOLE MOBIL,980 PROVIDENCE HWY,WALPOLE,"$833,614.25"
WALPOLE FUEL,975 PROVIDENCE HWY,WALPOLE,"$873,877.25"
CUMBERLAND #3455,1340 MAIN ST,WALPOLE,"$979,513.75"
MIMI'S MART,1010 MAIN ST,WALPOLE,"$1,041,594.25"
STOP & SHOP #044,565 MAIN ST,WALPOLE,"$1,060,154.00"
7-ELEVEN 32433-B,909 MAIN ST,WALPOLE,"$2,055,966.75"
EXPRESS MART,395 HIGH PLAIN ST,WALPOLE,"$2,197,025.50"
RITE AID 10185,80 RIVER ST,WALTHAM,"$16,165.00"
RITE AID 10185,80 RIVER STREET,WALTHAM,"$45,870.50"
RYAN'S WINE SHOP,192 LEXINGTON STREET,WALTHAM,"$46,002.00"
GORDON'S LIQUORS,577 MOODY ST,WALTHAM,"$47,633.50"
DESPENSA FAMILIAR,34 ELM ST,WALTHAM,"$57,084.75"
CASA D'IALIA GROCERY,203 NEWTON ST,WALTHAM,"$62,127.25"
FULCINITIS MARKET,121 HAMMOND ST,WALTHAM,"$71,483.25"
VIA LATINA,573 MAIN ST,WALTHAM,"$71,656.00"
DESPENSA FAMILIAR,35-37 LEXINGTON ST,WALTHAM,"$77,887.25"
GEORGIO'S LIQUORS,475 WINTER ST,WALTHAM,"$83,729.00"
COLBEA #82,962 MAIN ST,WALTHAM,"$85,368.00"
D & L LIQUORS,119-123 RIVER ST,WALTHAM,"$93,146.25"
RENDEZVOUS RESTAURANT,596 MOODY ST,WALTHAM,"$103,983.50"
J & M DOLLAR DISCOUNT,300 MOODY ST,WALTHAM,"$109,686.50"
RYAN'S WINE SHOP,192 LEXINGTON ST,WALTHAM,"$120,616.50"
MICHAEL  J'S,179 PROSPECT ST,WALTHAM,"$121,343.00"
D & L LIQUOR,856 LEXINGTON ST,WALTHAM,"$159,126.50"
LA CHAPINCITA MARKET,424 MOODY ST,WALTHAM,"$173,223.50"
MOODY STREET MOBIL,845 MOODY ST,WALTHAM,"$179,092.75"
FRENCH AMER V/CLUB,193 ELM ST,WALTHAM,"$187,706.00"
MACY'S LIQUORS OF WALTHAM,1093 LEXINGTON STREET,WALTHAM,"$216,765.75"
WALTHAM SPORTS PUB,619 MAIN STREET,WALTHAM,"$239,325.50"
LAKEVIEW VARIETY,174 LAKE ST,WALTHAM,"$245,797.75"
7-ELEVEN 37427,131 LEXINGTON ST,WALTHAM,"$260,390.50"
WALTHAM LODGE 1018 OF MOOSE,249 LEXINGTON ST,WALTHAM,"$261,787.00"
GREEN RIVER WINE,178 HIGH ST,WALTHAM,"$303,272.75"
7-ELEVEN 37427,131 LEXINGTON ST,WALTHAM,"$304,083.25"
UNITED CONVENIENCE,389 MOODY ST,WALTHAM,"$304,696.75"
BJ'S WHOLESALE #205,66 SEYON ST,WALTHAM,"$309,100.00"
SUPER PETROLEUM,156 CRESANT ST,WALTHAM,"$320,762.25"
WAVERLY SHELL #73,225 WAVERLEY OAKS RD,WALTHAM,"$352,426.25"
WALTHAM SMOKE & CONV,699 MAIN STREET,WALTHAM,"$360,729.50"
MICHAELS FINE WINE,411 WAVERLEY OAKS ROAD,WALTHAM,"$382,043.00"
SPEEDWAY #2486,66-70 PROSPECT ST,WALTHAM,"$396,502.50"
AZTECA MARKET,75 PINE STREET,WALTHAM,"$404,281.75"
MAIN ST SHELL #72,65 MAIN ST,WALTHAM,"$405,812.50"
THE COMMON CAFE,603 MAIN ST,WALTHAM,"$407,571.00"
WALTHAM MARKET,715 MOODY ST,WALTHAM,"$417,544.00"
HANNAFORD #8017,55 RUSSELL STREET,WALTHAM,"$431,271.00"
TUTI SHOP,146 FELTON STREET,WALTHAM,"$438,778.00"
WATCH CITY PETRO,790 MAIN STREET,WALTHAM,"$486,407.00"
WALTHAM BPO ELKS-953,101 SCHOOL ST,WALTHAM,"$492,737.50"
TOTTEN POND SERVICE CENTER,511 TOTTEN POND RD,WALTHAM,"$545,581.00"
TRAPELO MOBIL,1033 TRAPELO RD,WALTHAM,"$615,520.75"
FRANCO'S PIZZERIA,714 -718 MOODY ST,WALTHAM,"$619,611.75"
STAR MKT 2569,1070 LEXINGTON ST,WALTHAM,"$666,519.75"
GLOBAL MONTELLO 2762,1033 TRAPELO RD,WALTHAM,"$693,426.25"
FAMILY MARKET,979 MAIN STREET,WALTHAM,"$723,683.25"
SHAWS 1497,130 RIVER STREET,WALTHAM,"$724,673.25"
SHOPPER'S CAFE,725 MOODY ST,WALTHAM,"$738,371.00"
SOUTHSIDE CONVENIENCE,750 MOODY ST,WALTHAM,"$750,411.00"
MARKET BASKET #79,1265 MAIN STREET,WALTHAM,"$773,238.75"
MR GROCER VARIETY,133 PROSPECT ST,WALTHAM,"$774,529.25"
NEW WORLD QUALITY GAS,487 MAIN ST,WALTHAM,"$780,327.00"
HIGHLANDER,251 HIGH STREET,WALTHAM,"$853,125.00"
CRONIN'S MARKET,12 CRESCENT ST,WALTHAM,"$940,701.00"
WALTHAM FUEL,1335 MAIN ST,WALTHAM,"$956,616.50"
7-ELEVEN 37354,10 HIGH ST,WALTHAM,"$981,481.75"
QUICK STOP VARIETY,607 MAIN ST,WALTHAM,"$989,697.75"
MIKE'S FUEL & FOODMART,1455 TRAPELO ROAD,WALTHAM,"$1,024,120.25"
PAISANO RESTAURANT,221 HIGH ST,WALTHAM,"$1,101,912.25"
WALTHAM GULF EXPRESS,821 MAIN ST,WALTHAM,"$1,169,704.50"
A-1 MARKET,359 MOODY ST,WALTHAM,"$1,218,732.75"
PRO TECH AUTO & TIRE,205 WILLOW ST,WALTHAM,"$1,249,993.25"
VILLAGE MARKET,588 SOUTH ST,WALTHAM,"$1,518,887.75"
TRUE CONVENIENCE,314 RIVER ST,WALTHAM,"$1,618,573.75"
LAKEVIEW CONVENIENCE,225 LAKE ST,WALTHAM,"$1,643,725.75"
WALTHAM AMER LEG 156,215 WAVERLEY OAKS RD,WALTHAM,"$1,784,544.00"
THE CHATEAU RESTAURANT,195 SCHOOL ST,WALTHAM,"$1,827,426.25"
MOODY SPA,811 MOODY ST,WALTHAM,"$2,008,842.25"
J & J VARIETY,851 MAIN ST,WALTHAM,"$2,015,381.25"
CONVENIENCE PLUS,150 LEXINGTON ST,WALTHAM,"$2,069,568.50"
EASY CONVENIENCE,26 ELM ST,WALTHAM,"$2,456,156.25"
7-ELEVEN 37504,591 MOODY ST,WALTHAM,"$2,766,692.75"
KEV'S KWIK MARKET,909 MAIN ST,WALTHAM,"$2,786,511.00"
VERONICA'S,1074 MAIN ST,WALTHAM,"$2,787,639.50"
KRISTINA VARIETY,40-42 WARREN ST,WALTHAM,"$2,819,471.00"
RITE AID 10059,139 WEST ST,WARE,"$9,725.25"
RITE AID 10059,139 WEST STREET,WARE,"$29,761.25"
WARE PACKAGE STORE,51 MAIN ST,WARE,"$291,844.75"
SPEEDWAY #2487,18 WEST ST,WARE,"$388,204.75"
BRUSO LIQUOR MART,144 MAIN ST,WARE,"$450,981.75"
GABES,11 EAST MAIN ST,WARE,"$452,333.00"
BIG Y #21,150 WEST ST,WARE,"$593,151.50"
